[ANIM_META]
AnimIndex,Name,mDuration_ticks,mTicksPerSecond,FrameCount,Duration_sec
0,mixamo.com,24.0000,24.0000,25,1.000000

[RAW_KEYS] AnimIndex=0
Channel,KeyType,KeyIndex,mTime_ticks
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,10,0.416667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,11,0.458333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,12,0.500000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,13,0.541667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,14,0.583333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,15,0.625000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,16,0.666667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,17,0.708333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm_$AssimpFbx$_Rotation,18,0.750000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,0,0.000000,0.000000,0.000000,-0.000000,-0.011410,0.002577,0.286126,0.958120,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,1,0.041667,0.000000,0.000000,-0.000000,-0.012269,0.003567,0.400276,0.916306,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,2,0.083333,0.000000,0.000000,-0.000000,-0.012948,0.004505,0.508509,0.860948,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,3,0.125000,0.000000,0.000000,-0.000000,-0.013435,0.005375,0.609226,0.792865,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,4,0.166667,0.000000,0.000000,-0.000000,-0.013645,0.005900,0.669998,0.742214,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,5,0.208333,0.000000,0.000000,-0.000000,-0.013770,0.006388,0.726577,0.686918,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,6,0.250000,0.000000,0.000000,-0.000000,-0.013809,0.006835,0.778607,0.627322,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,7,0.291667,0.000000,0.000000,-0.000000,-0.013793,0.006539,0.744190,0.667794,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,8,0.333333,0.000000,0.000000,-0.000000,-0.013737,0.006225,0.707672,0.706380,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,9,0.375000,0.000000,0.000000,-0.000000,-0.013643,0.005893,0.669156,0.742973,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,10,0.416667,0.000000,0.000000,-0.000000,-0.013277,0.005062,0.572914,0.819492,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,11,0.458333,0.000000,0.000000,-0.000000,-0.012711,0.004154,0.468011,0.883622,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,12,0.500000,0.000000,0.000000,-0.000000,-0.011952,0.003184,0.356032,0.934392,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,13,0.541667,0.000000,0.000000,-0.000000,-0.012377,0.003704,0.416057,0.909247,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,14,0.583333,0.000000,0.000000,-0.000000,-0.012749,0.004209,0.474320,0.880250,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,15,0.625000,0.000000,0.000000,-0.000000,-0.013068,0.004695,0.530574,0.847525,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,16,0.666667,0.000000,0.000000,-0.000000,-0.012997,0.004581,0.517350,0.855663,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,17,0.708333,0.000000,0.000000,-0.000000,-0.012923,0.004466,0.504002,0.863595,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftForeArm,18,0.750000,0.000000,0.000000,-0.000000,-0.012845,0.004349,0.490532,0.871318,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,0,0.000000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,1,0.041667,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,2,0.083333,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,3,0.125000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,4,0.166667,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,5,0.208333,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,6,0.250000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,7,0.291667,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,8,0.333333,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,9,0.375000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,10,0.416667,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,11,0.458333,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,12,0.500000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,13,0.541667,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,14,0.583333,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,15,0.625000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,16,0.666667,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,17,0.708333,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Translation,18,0.750000,0.000000,21.595100,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,0,0.000000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,1,0.041667,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,2,0.083333,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,3,0.125000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,4,0.166667,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,5,0.208333,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,6,0.250000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,7,0.291667,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,8,0.333333,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,9,0.375000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,10,0.416667,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,11,0.458333,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,12,0.500000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,13,0.541667,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,14,0.583333,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,15,0.625000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,16,0.666667,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,17,0.708333,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_PreRotation,18,0.750000,0.000000,0.000000,-0.000000,0.017205,-0.061733,-0.028357,0.997541,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,0,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,1,0.041667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,2,0.083333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,3,0.125000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,4,0.166667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,5,0.208333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,6,0.250000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,7,0.291667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,8,0.333333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,9,0.375000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,10,0.416667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,11,0.458333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,12,0.500000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,13,0.541667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,14,0.583333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,15,0.625000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,16,0.666667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,17,0.708333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand_$AssimpFbx$_Rotation,18,0.750000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,0,0.000000,0.000000,0.000000,-0.000000,0.713235,-0.145474,-0.066869,0.682394,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,1,0.041667,0.000000,0.000000,-0.000000,0.492717,-0.127419,-0.092846,0.855789,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,2,0.083333,0.000000,0.000000,-0.000000,0.232932,-0.099210,-0.111423,0.960981,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,3,0.125000,0.000000,0.000000,-0.000000,-0.045416,-0.063094,-0.121120,0.989589,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,4,0.166667,0.000000,0.000000,-0.000000,0.053866,-0.033846,-0.050927,0.996674,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,5,0.208333,0.000000,0.000000,-0.000000,0.152303,-0.004067,0.020064,0.988122,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,6,0.250000,0.000000,0.000000,-0.000000,0.248351,0.025775,0.090741,0.964066,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,7,0.291667,0.000000,0.000000,-0.000000,0.239769,-0.075149,0.061871,0.965937,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,8,0.333333,0.000000,0.000000,-0.000000,0.228527,-0.175240,0.032314,0.957090,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,9,0.375000,0.000000,0.000000,-0.000000,0.214749,-0.273386,0.002398,0.937623,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,10,0.416667,0.000000,0.000000,-0.000000,0.378780,-0.119591,0.011189,0.917659,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,11,0.458333,0.000000,0.000000,-0.000000,0.523480,0.040307,0.019408,0.850863,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,12,0.500000,0.000000,0.000000,-0.000000,0.641465,0.198148,0.026637,0.740642,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,13,0.541667,0.000000,0.000000,-0.000000,0.651887,0.135603,0.072534,0.742559,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,14,0.583333,0.000000,0.000000,-0.000000,0.658312,0.072227,0.117986,0.739924,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,15,0.625000,0.000000,0.000000,-0.000000,0.660702,0.008408,0.162714,0.732753,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,16,0.666667,0.000000,0.000000,-0.000000,0.665121,0.007482,0.177638,0.725261,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,17,0.708333,0.000000,0.000000,-0.000000,0.669341,0.006553,0.192508,0.717552,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHand,18,0.750000,0.000000,0.000000,-0.000000,0.673360,0.005622,0.207321,0.709628,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,0,0.000000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,1,0.041667,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,2,0.083333,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,3,0.125000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,4,0.166667,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,5,0.208333,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,6,0.250000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,7,0.291667,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,8,0.333333,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,9,0.375000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,10,0.416667,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,11,0.458333,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,12,0.500000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,13,0.541667,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,14,0.583333,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,15,0.625000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,16,0.666667,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,17,0.708333,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Translation,18,0.750000,-2.145262,2.098235,-1.106680,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,0,0.000000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,1,0.041667,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,2,0.083333,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,3,0.125000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,4,0.166667,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,5,0.208333,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,6,0.250000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,7,0.291667,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,8,0.333333,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,9,0.375000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,10,0.416667,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,11,0.458333,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,12,0.500000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,13,0.541667,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,14,0.583333,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,15,0.625000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,16,0.666667,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,17,0.708333,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_PreRotation,18,0.750000,0.000000,0.000000,-0.000000,-0.170247,-0.053711,0.296038,0.938346,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,0,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,1,0.041667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,2,0.083333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,3,0.125000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,4,0.166667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,5,0.208333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,6,0.250000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,7,0.291667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,8,0.333333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,9,0.375000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,10,0.416667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandThumb1_$AssimpFbx$_Rotation,11,0.458333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
