0,RootNode
1,Dog_001_rig
2,Root
3,spine.004
4,shoulder.R
5,thigh.R
6,shin.R
7,foot.R
8,toe.R
9,spine.003
10,spine.002
11,spine.001
12,spine
13,spine.005
14,spine.006
15,spine.007
16,spine.008
17,scull
18,ear.R
19,ear.L
20,jaw
21,front_shoulder.R
22,front_thigh.R
23,front_shin.R
24,front_foot.R
25,front_toe.R
26,front_shoulder.L
27,front_thigh.L
28,front_shin.L
29,front_foot.L
30,front_toe.L
31,shoulder.L
32,thigh.L
33,shin.L
34,foot.L
35,toe.L
36,Dog_001

-0.092605,0.298416,-0.313706,22.000000,23.000000,27.000000,0.000000,0.837450,0.124272,0.038278,0.000000
0.000000,0.269462,-0.325131,22.000000,27.000000,23.000000,28.000000,0.448018,0.448016,0.051983,0.051983
0.000000,0.333293,-0.408417,22.000000,27.000000,21.000000,26.000000,0.444886,0.444883,0.055115,0.055115
-0.097884,0.354936,-0.353818,22.000000,21.000000,27.000000,0.000000,0.921798,0.046810,0.031392,0.000000
-0.095861,0.541604,-0.192866,21.000000,14.000000,13.000000,0.000000,0.877447,0.118311,0.004242,0.000000
-0.146975,0.457347,-0.225336,21.000000,22.000000,13.000000,14.000000,0.787299,0.201851,0.008701,0.002149
-0.125623,0.504121,-0.323112,21.000000,22.000000,15.000000,16.000000,0.812966,0.097645,0.078363,0.011027
-0.085522,0.571265,-0.265916,21.000000,14.000000,15.000000,16.000000,0.660460,0.212045,0.114398,0.013096
0.000000,0.569583,-0.182866,14.000000,13.000000,15.000000,21.000000,0.960964,0.038760,0.000230,0.000047
-0.095861,0.541604,-0.192866,21.000000,14.000000,13.000000,0.000000,0.877447,0.118311,0.004242,0.000000
-0.085522,0.571265,-0.265916,21.000000,14.000000,15.000000,16.000000,0.660460,0.212045,0.114398,0.013096
0.000000,0.588237,-0.258256,14.000000,15.000000,21.000000,26.000000,0.871287,0.091522,0.018597,0.018595
-0.082175,0.603672,-0.319706,15.000000,21.000000,16.000000,14.000000,0.620378,0.226325,0.099253,0.054044
0.000000,0.613340,-0.306624,15.000000,14.000000,16.000000,21.000000,0.712986,0.181196,0.104434,0.001384
0.000000,0.588237,-0.258256,14.000000,15.000000,21.000000,26.000000,0.871287,0.091522,0.018597,0.018595
-0.085522,0.571265,-0.265916,21.000000,14.000000,15.000000,16.000000,0.660460,0.212045,0.114398,0.013096
0.000000,0.409042,-0.449888,22.000000,27.000000,21.000000,26.000000,0.288275,0.288273,0.211727,0.211726
-0.099147,0.427108,-0.406225,22.000000,21.000000,15.000000,16.000000,0.488925,0.414713,0.073460,0.022902
-0.097884,0.354936,-0.353818,22.000000,21.000000,27.000000,0.000000,0.921798,0.046810,0.031392,0.000000
0.000000,0.333293,-0.408417,22.000000,27.000000,21.000000,26.000000,0.444886,0.444883,0.055115,0.055115
-0.073796,0.518703,-0.458111,15.000000,16.000000,21.000000,22.000000,0.564337,0.226648,0.111826,0.097188
-0.122751,0.569618,-0.393288,15.000000,16.000000,21.000000,22.000000,0.613599,0.188669,0.173569,0.024163
-0.117022,0.556660,-0.384207,15.000000,21.000000,16.000000,22.000000,0.596493,0.238322,0.114016,0.051169
-0.076451,0.509179,-0.445315,15.000000,16.000000,21.000000,22.000000,0.575014,0.149992,0.146003,0.128991
-0.086195,0.615565,-0.325291,15.000000,21.000000,16.000000,14.000000,0.636426,0.179647,0.153846,0.030081
0.000000,0.627166,-0.310788,15.000000,16.000000,14.000000,0.000000,0.704810,0.186100,0.109091,0.000000
0.000000,0.613340,-0.306624,15.000000,14.000000,16.000000,21.000000,0.712986,0.181196,0.104434,0.001384
-0.082175,0.603672,-0.319706,15.000000,21.000000,16.000000,14.000000,0.620378,0.226325,0.099253,0.054044
0.000000,0.498761,-0.476846,15.000000,16.000000,22.000000,27.000000,0.511521,0.315287,0.086596,0.086596
-0.073796,0.518703,-0.458111,15.000000,16.000000,21.000000,22.000000,0.564337,0.226648,0.111826,0.097188
-0.076451,0.509179,-0.445315,15.000000,16.000000,21.000000,22.000000,0.575014,0.149992,0.146003,0.128991
0.000000,0.491068,-0.466730,15.000000,16.000000,22.000000,27.000000,0.559821,0.218153,0.111014,0.111013
-0.159623,0.409183,-0.316111,22.000000,21.000000,0.000000,0.000000,0.921522,0.078478,0.000000,0.000000
-0.125623,0.504121,-0.323112,21.000000,22.000000,15.000000,16.000000,0.812966,0.097645,0.078363,0.011027
-0.146975,0.457347,-0.225336,21.000000,22.000000,13.000000,14.000000,0.787299,0.201851,0.008701,0.002149
-0.117022,0.556660,-0.384207,15.000000,21.000000,16.000000,22.000000,0.596493,0.238322,0.114016,0.051169
-0.082175,0.603672,-0.319706,15.000000,21.000000,16.000000,14.000000,0.620378,0.226325,0.099253,0.054044
-0.085522,0.571265,-0.265916,21.000000,14.000000,15.000000,16.000000,0.660460,0.212045,0.114398,0.013096
-0.125623,0.504121,-0.323112,21.000000,22.000000,15.000000,16.000000,0.812966,0.097645,0.078363,0.011027
-0.122751,0.569618,-0.393288,15.000000,16.000000,21.000000,22.000000,0.613599,0.188669,0.173569,0.024163
-0.086195,0.615565,-0.325291,15.000000,21.000000,16.000000,14.000000,0.636426,0.179647,0.153846,0.030081
-0.082175,0.603672,-0.319706,15.000000,21.000000,16.000000,14.000000,0.620378,0.226325,0.099253,0.054044
-0.117022,0.556660,-0.384207,15.000000,21.000000,16.000000,22.000000,0.596493,0.238322,0.114016,0.051169
-0.065736,0.534955,-0.463665,15.000000,16.000000,21.000000,17.000000,0.510987,0.336640,0.077753,0.074620
-0.065425,0.560175,-0.488851,16.000000,15.000000,17.000000,21.000000,0.518081,0.305694,0.144242,0.031983
-0.113847,0.626626,-0.457470,16.000000,15.000000,17.000000,21.000000,0.610089,0.261323,0.096543,0.032045
-0.111834,0.586780,-0.404880,15.000000,16.000000,21.000000,17.000000,0.592457,0.277231,0.111607,0.018705
-0.087828,0.625989,-0.344925,15.000000,16.000000,21.000000,14.000000,0.634565,0.234557,0.121561,0.009317
-0.089777,0.635335,-0.345887,15.000000,16.000000,21.000000,14.000000,0.530460,0.386265,0.081015,0.002261
0.000000,0.648121,-0.324417,16.000000,15.000000,14.000000,17.000000,0.525664,0.457908,0.014206,0.002222
0.000000,0.636916,-0.326175,15.000000,16.000000,14.000000,21.000000,0.586616,0.365855,0.047500,0.000029
0.000000,0.516109,-0.478573,16.000000,15.000000,17.000000,22.000000,0.420823,0.419456,0.099158,0.060563
0.000000,0.531683,-0.508362,16.000000,15.000000,17.000000,22.000000,0.547925,0.270693,0.175657,0.005725
-0.065425,0.560175,-0.488851,16.000000,15.000000,17.000000,21.000000,0.518081,0.305694,0.144242,0.031983
-0.065736,0.534955,-0.463665,15.000000,16.000000,21.000000,17.000000,0.510987,0.336640,0.077753,0.074620
-0.111834,0.586780,-0.404880,15.000000,16.000000,21.000000,17.000000,0.592457,0.277231,0.111607,0.018705
-0.089777,0.635335,-0.345887,15.000000,16.000000,21.000000,14.000000,0.530460,0.386265,0.081015,0.002261
-0.087828,0.625989,-0.344925,15.000000,16.000000,21.000000,14.000000,0.634565,0.234557,0.121561,0.009317
-0.065425,0.560175,-0.488851,16.000000,15.000000,17.000000,21.000000,0.518081,0.305694,0.144242,0.031983
-0.067461,0.587938,-0.514802,16.000000,17.000000,15.000000,0.000000,0.445606,0.410074,0.144321,0.000000
-0.109818,0.645925,-0.496219,17.000000,16.000000,15.000000,0.000000,0.441504,0.434667,0.123829,0.000000
-0.113847,0.626626,-0.457470,16.000000,15.000000,17.000000,21.000000,0.610089,0.261323,0.096543,0.032045
-0.080665,0.705298,-0.418824,16.000000,15.000000,17.000000,21.000000,0.774029,0.192617,0.033133,0.000221
-0.078314,0.736914,-0.474474,17.000000,16.000000,18.000000,15.000000,0.721575,0.230590,0.035780,0.012055
0.000000,0.747616,-0.458568,17.000000,16.000000,15.000000,0.000000,0.700400,0.298734,0.000866,0.000000
0.000000,0.718173,-0.409878,16.000000,15.000000,17.000000,0.000000,0.818088,0.122382,0.059530,0.000000
0.000000,0.531683,-0.508362,16.000000,15.000000,17.000000,22.000000,0.547925,0.270693,0.175657,0.005725
0.000000,0.553964,-0.535383,17.000000,16.000000,15.000000,0.000000,0.455827,0.422562,0.121611,0.000000
-0.067461,0.587938,-0.514802,16.000000,17.000000,15.000000,0.000000,0.445606,0.410074,0.144321,0.000000
-0.065425,0.560175,-0.488851,16.000000,15.000000,17.000000,21.000000,0.518081,0.305694,0.144242,0.031983
